FIPS,State,Year,Month,Employable Population,Employed,Unemployed
46,South Dakota,2019,11,"465,885","450,090","15,795"
47,Tennessee,2019,11,"3,367,604","3,256,017","111,587"
48,Texas,2019,11,"14,161,219","13,664,882","496,337"
49,Utah,2019,11,"1,622,909","1,583,400","39,509"
50,Vermont,2019,11,"340,681","332,418","8,263"
51,Virginia,2019,11,"4,444,649","4,326,215","118,434"
53,Washington,2019,11,"3,946,541","3,788,021","158,520"
54,West Virginia,2019,11,"803,129","762,335","40,794"
55,Wisconsin,2019,11,"3,108,239","3,000,639","107,600"
56,Wyoming,2019,11,"292,684","281,856","10,828"
1,Alabama,2019,12,"2,247,886","2,186,356","61,530"
2,Alaska,2019,12,"346,831","325,597","21,234"
4,Arizona,2019,12,"3,594,630","3,431,327","163,303"
5,Arkansas,2019,12,"1,364,255","1,316,069","48,186"
6,California,2019,12,"19,483,790","18,729,074","754,716"
8,Colorado,2019,12,"3,174,504","3,094,165","80,339"
9,Connecticut,2019,12,"1,926,276","1,853,997","72,279"
10,Delaware,2019,12,"488,861","469,461","19,400"
11,District of Columbia,2019,12,"411,960","390,081","21,879"
12,Florida,2019,12,"10,419,034","10,121,594","297,440"
13,Georgia,2019,12,"5,137,642","4,975,936","161,706"
15,Hawaii,2019,12,"666,539","648,873","17,666"
16,Idaho,2019,12,"888,658","863,269","25,389"
17,Illinois,2019,12,"6,433,027","6,196,809","236,218"
18,Indiana,2019,12,"3,388,859","3,281,209","107,650"
19,Iowa,2019,12,"1,753,614","1,704,276","49,338"
20,Kansas,2019,12,"1,491,808","1,444,886","46,922"
21,Kentucky,2019,12,"2,082,207","1,991,923","90,284"
22,Louisiana,2019,12,"2,102,205","1,993,208","108,997"
23,Maine,2019,12,"693,630","672,992","20,638"
24,Maryland,2019,12,"3,272,378","3,160,365","112,013"
25,Massachusetts,2019,12,"3,834,262","3,727,633","106,629"
26,Michigan,2019,12,"4,941,082","4,750,088","190,994"
27,Minnesota,2019,12,"3,123,024","3,021,131","101,893"
28,Mississippi,2019,12,"1,280,945","1,209,761","71,184"
29,Missouri,2019,12,"3,104,134","2,997,762","106,372"
30,Montana,2019,12,"535,694","516,978","18,716"
31,Nebraska,2019,12,"1,038,216","1,007,064","31,152"
32,Nevada,2019,12,"1,551,408","1,494,283","57,125"
33,New Hampshire,2019,12,"776,586","756,684","19,902"
34,New Jersey,2019,12,"4,535,046","4,367,342","167,704"
35,New Mexico,2019,12,"959,922","914,194","45,728"
36,New York,2019,12,"9,527,712","9,156,258","371,454"
37,North Carolina,2019,12,"5,103,301","4,917,178","186,123"
38,North Dakota,2019,12,"403,982","394,353","9,629"
39,Ohio,2019,12,"5,811,750","5,574,862","236,888"
40,Oklahoma,2019,12,"1,845,530","1,783,548","61,982"
41,Oregon,2019,12,"2,103,105","2,031,743","71,362"
42,Pennsylvania,2019,12,"6,537,907","6,234,518","303,389"
44,Rhode Island,2019,12,"556,912","537,582","19,330"
45,South Carolina,2019,12,"2,383,297","2,326,018","57,279"
46,South Dakota,2019,12,"465,805","450,033","15,772"
47,Tennessee,2019,12,"3,366,970","3,255,159","111,811"
48,Texas,2019,12,"14,155,916","13,660,124","495,792"
49,Utah,2019,12,"1,622,443","1,582,820","39,623"
50,Vermont,2019,12,"340,749","332,491","8,258"
51,Virginia,2019,12,"4,443,312","4,324,694","118,618"
53,Washington,2019,12,"3,945,375","3,786,562","158,813"
54,West Virginia,2019,12,"802,879","762,154","40,725"
55,Wisconsin,2019,12,"3,108,122","3,000,569","107,553"
56,Wyoming,2019,12,"292,662","281,857","10,805"
1,Alabama,2020,1,"2,247,721","2,186,652","61,069"
2,Alaska,2020,1,"346,278","325,347","20,931"
4,Arizona,2020,1,"3,604,805","3,442,732","162,073"
5,Arkansas,2020,1,"1,366,308","1,318,240","48,068"
6,California,2020,1,"19,509,644","18,756,375","753,269"
8,Colorado,2020,1,"3,180,821","3,101,414","79,407"
9,Connecticut,2020,1,"1,929,340","1,857,116","72,224"
10,Delaware,2020,1,"488,917","469,519","19,398"
11,District of Columbia,2020,1,"413,042","391,465","21,577"
12,Florida,2020,1,"10,440,312","10,148,929","291,383"
13,Georgia,2020,1,"5,147,616","4,988,005","159,611"
15,Hawaii,2020,1,"668,169","650,377","17,792"
16,Idaho,2020,1,"890,069","865,321","24,748"
17,Illinois,2020,1,"6,417,226","6,189,437","227,789"
18,Indiana,2020,1,"3,392,922","3,286,146","106,776"
19,Iowa,2020,1,"1,754,704","1,704,978","49,726"
20,Kansas,2020,1,"1,493,934","1,447,063","46,871"
21,Kentucky,2020,1,"2,084,752","1,994,520","90,232"
22,Louisiana,2020,1,"2,107,207","1,995,892","111,315"
23,Maine,2020,1,"694,174","672,966","21,208"
24,Maryland,2020,1,"3,276,524","3,167,463","109,061"
25,Massachusetts,2020,1,"3,836,148","3,729,899","106,249"
26,Michigan,2020,1,"4,946,724","4,759,515","187,209"
27,Minnesota,2020,1,"3,122,744","3,023,966","98,778"
28,Mississippi,2020,1,"1,279,329","1,209,534","69,795"
29,Missouri,2020,1,"3,111,534","3,001,253","110,281"
30,Montana,2020,1,"536,520","517,842","18,678"
31,Nebraska,2020,1,"1,040,313","1,009,700","30,613"
32,Nevada,2020,1,"1,555,270","1,498,971","56,299"
33,New Hampshire,2020,1,"778,202","758,262","19,940"
34,New Jersey,2020,1,"4,551,684","4,379,423","172,261"
35,New Mexico,2020,1,"961,100","915,430","45,670"
36,New York,2020,1,"9,542,921","9,178,410","364,511"
37,North Carolina,2020,1,"5,110,632","4,925,741","184,891"
38,North Dakota,2020,1,"404,282","394,947","9,335"
39,Ohio,2020,1,"5,818,790","5,580,352","238,438"
40,Oklahoma,2020,1,"1,845,422","1,784,815","60,607"
41,Oregon,2020,1,"2,104,158","2,034,344","69,814"
42,Pennsylvania,2020,1,"6,549,144","6,242,115","307,029"
44,Rhode Island,2020,1,"557,583","538,637","18,946"
45,South Carolina,2020,1,"2,387,096","2,330,497","56,599"
46,South Dakota,2020,1,"466,500","450,689","15,811"
47,Tennessee,2020,1,"3,367,254","3,255,324","111,930"
48,Texas,2020,1,"14,180,789","13,686,397","494,392"
49,Utah,2020,1,"1,626,802","1,586,763","40,039"
50,Vermont,2020,1,"340,538","332,233","8,305"
51,Virginia,2020,1,"4,453,928","4,335,613","118,315"
53,Washington,2020,1,"3,955,240","3,799,772","155,468"
54,West Virginia,2020,1,"804,830","764,293","40,537"
55,Wisconsin,2020,1,"3,110,114","3,000,511","109,603"
56,Wyoming,2020,1,"293,281","282,542","10,739"
1,Alabama,2020,2,"2,243,960","2,184,305","59,655"
2,Alaska,2020,2,"345,418","325,323","20,095"
4,Arizona,2020,2,"3,613,043","3,451,805","161,238"
5,Arkansas,2020,2,"1,367,709","1,319,907","47,802"
6,California,2020,2,"19,516,042","18,756,714","759,328"
8,Colorado,2020,2,"3,186,341","3,106,077","80,264"
9,Connecticut,2020,2,"1,930,453","1,857,872","72,581"
10,Delaware,2020,2,"489,276","470,043","19,233"
11,District of Columbia,2020,2,"414,353","393,016","21,337"
12,Florida,2020,2,"10,455,399","10,164,675","290,724"
13,Georgia,2020,2,"5,156,347","4,995,200","161,147"
15,Hawaii,2020,2,"669,072","651,215","17,857"
16,Idaho,2020,2,"891,661","867,822","23,839"
17,Illinois,2020,2,"6,398,665","6,179,880","218,785"
18,Indiana,2020,2,"3,396,229","3,291,040","105,189"
19,Iowa,2020,2,"1,752,621","1,703,351","49,270"
20,Kansas,2020,2,"1,496,525","1,449,736","46,789"
21,Kentucky,2020,2,"2,084,089","1,995,951","88,138"
22,Louisiana,2020,2,"2,109,980","2,000,126","109,854"
23,Maine,2020,2,"695,029","672,993","22,036"
24,Maryland,2020,2,"3,280,277","3,172,883","107,394"
25,Massachusetts,2020,2,"3,834,827","3,728,255","106,572"
26,Michigan,2020,2,"4,950,186","4,769,868","180,318"
27,Minnesota,2020,2,"3,121,329","3,025,204","96,125"
28,Mississippi,2020,2,"1,276,458","1,207,994","68,464"
29,Missouri,2020,2,"3,111,767","3,002,151","109,616"
30,Montana,2020,2,"537,336","518,642","18,694"
31,Nebraska,2020,2,"1,042,449","1,012,433","30,016"
32,Nevada,2020,2,"1,559,544","1,503,339","56,205"
33,New Hampshire,2020,2,"779,532","759,597","19,935"
34,New Jersey,2020,2,"4,564,128","4,390,255","173,873"
35,New Mexico,2020,2,"961,807","915,799","46,008"
36,New York,2020,2,"9,551,655","9,197,589","354,066"
37,North Carolina,2020,2,"5,114,662","4,932,056","182,606"
38,North Dakota,2020,2,"404,488","395,451","9,037"
39,Ohio,2020,2,"5,829,126","5,588,285","240,841"
40,Oklahoma,2020,2,"1,844,257","1,785,827","58,430"
41,Oregon,2020,2,"2,105,508","2,036,466","69,042"
42,Pennsylvania,2020,2,"6,558,419","6,249,391","309,028"
44,Rhode Island,2020,2,"558,531","539,751","18,780"
45,South Carolina,2020,2,"2,391,855","2,333,224","58,631"
46,South Dakota,2020,2,"467,108","451,498","15,610"
47,Tennessee,2020,2,"3,365,849","3,251,528","114,321"
48,Texas,2020,2,"14,199,564","13,707,110","492,454"
49,Utah,2020,2,"1,630,650","1,590,199","40,451"
50,Vermont,2020,2,"340,142","331,947","8,195"
51,Virginia,2020,2,"4,462,573","4,345,324","117,249"
53,Washington,2020,2,"3,962,518","3,810,985","151,533"
54,West Virginia,2020,2,"806,570","766,827","39,743"
55,Wisconsin,2020,2,"3,108,814","2,999,939","108,875"
56,Wyoming,2020,2,"294,176","283,296","10,880"
1,Alabama,2020,3,"2,218,590","2,151,586","67,004"
2,Alaska,2020,3,"344,266","326,251","18,015"
4,Arizona,2020,3,"3,578,637","3,359,486","219,151"
5,Arkansas,2020,3,"1,386,469","1,316,741","69,728"
6,California,2020,3,"19,167,967","18,115,804","1,052,163"
8,Colorado,2020,3,"3,136,533","2,972,506","164,027"
9,Connecticut,2020,3,"1,930,836","1,865,216","65,620"
10,Delaware,2020,3,"477,377","453,613","23,764"
11,District of Columbia,2020,3,"420,505","395,074","25,431"
12,Florida,2020,3,"10,331,185","9,873,877","457,308"
13,Georgia,2020,3,"5,156,973","4,917,754","239,219"
15,Hawaii,2020,3,"665,727","649,770","15,957"
16,Idaho,2020,3,"894,632","872,658","21,974"
17,Illinois,2020,3,"6,294,250","6,030,123","264,127"
18,Indiana,2020,3,"3,277,678","3,177,786","99,892"
19,Iowa,2020,3,"1,722,018","1,665,444","56,574"
20,Kansas,2020,3,"1,508,551","1,465,907","42,644"
21,Kentucky,2020,3,"2,066,275","1,958,322","107,953"
22,Louisiana,2020,3,"2,126,568","1,984,927","141,641"
23,Maine,2020,3,"695,329","674,282","21,047"
24,Maryland,2020,3,"3,284,708","3,175,393","109,315"
25,Massachusetts,2020,3,"3,771,967","3,665,047","106,920"
26,Michigan,2020,3,"4,902,508","4,693,677","208,831"
27,Minnesota,2020,3,"3,094,328","3,005,502","88,826"
28,Mississippi,2020,3,"1,267,089","1,202,803","64,286"
29,Missouri,2020,3,"3,145,755","3,024,168","121,587"
30,Montana,2020,3,"538,777","519,559","19,218"
31,Nebraska,2020,3,"1,062,553","1,019,925","42,628"
32,Nevada,2020,3,"1,566,217","1,458,457","107,760"
33,New Hampshire,2020,3,"766,087","747,979","18,108"
34,New Jersey,2020,3,"4,588,196","4,419,828","168,368"
35,New Mexico,2020,3,"968,682","907,628","61,054"
36,New York,2020,3,"9,411,433","9,022,695","388,738"
37,North Carolina,2020,3,"4,971,240","4,755,540","215,700"
38,North Dakota,2020,3,"405,729","397,604","8,125"
39,Ohio,2020,3,"5,776,221","5,441,767","334,454"
40,Oklahoma,2020,3,"1,829,828","1,776,101","53,727"
41,Oregon,2020,3,"2,110,900","2,038,010","72,890"
42,Pennsylvania,2020,3,"6,542,916","6,163,426","379,490"
44,Rhode Island,2020,3,"565,163","538,703","26,460"
45,South Carolina,2020,3,"2,405,171","2,328,802","76,369"
46,South Dakota,2020,3,"468,175","453,878","14,297"
47,Tennessee,2020,3,"3,375,134","3,262,392","112,742"
48,Texas,2020,3,"14,004,479","13,288,652","715,827"
49,Utah,2020,3,"1,625,383","1,562,935","62,448"
50,Vermont,2020,3,"340,607","330,084","10,523"
51,Virginia,2020,3,"4,439,350","4,294,056","145,294"
53,Washington,2020,3,"3,890,678","3,692,118","198,560"
54,West Virginia,2020,3,"823,300","773,588","49,712"
55,Wisconsin,2020,3,"3,088,813","2,992,488","96,325"
56,Wyoming,2020,3,"295,500","284,302","11,198"
1,Alabama,2020,4,"2,198,485","1,895,950","302,535"
2,Alaska,2020,4,"339,224","293,448","45,776"
4,Arizona,2020,4,"3,543,717","3,069,951","473,766"
5,Arkansas,2020,4,"1,309,681","1,168,783","140,898"
6,California,2020,4,"18,582,743","15,539,409","3,043,334"
8,Colorado,2020,4,"3,054,771","2,681,128","373,643"
9,Connecticut,2020,4,"1,776,603","1,629,265","147,338"
10,Delaware,2020,4,"463,508","394,223","69,285"
11,District of Columbia,2020,4,"402,453","355,455","46,998"
12,Florida,2020,4,"9,472,243","8,166,411","1,305,832"
13,Georgia,2020,4,"4,894,396","4,279,924","614,472"
15,Hawaii,2020,4,"633,724","482,814","150,910"
16,Idaho,2020,4,"885,844","781,553","104,291"
17,Illinois,2020,4,"6,123,362","5,072,987","1,050,375"
18,Indiana,2020,4,"3,226,630","2,660,808","565,822"
19,Iowa,2020,4,"1,712,643","1,524,636","188,007"
20,Kansas,2020,4,"1,503,506","1,324,012","179,494"
21,Kentucky,2020,4,"2,052,263","1,712,526","339,737"
22,Louisiana,2020,4,"1,931,888","1,640,602","291,286"
23,Maine,2020,4,"658,950","590,147","68,803"
24,Maryland,2020,4,"3,112,390","2,796,592","315,798"
25,Massachusetts,2020,4,"3,406,875","2,853,941","552,934"
26,Michigan,2020,4,"4,591,520","3,489,020","1,102,500"
27,Minnesota,2020,4,"3,066,464","2,799,493","266,971"
28,Mississippi,2020,4,"1,197,893","1,002,464","195,429"
29,Missouri,2020,4,"3,029,038","2,720,544","308,494"
30,Montana,2020,4,"520,588","458,407","62,181"
31,Nebraska,2020,4,"1,059,547","966,909","92,638"
32,Nevada,2020,4,"1,429,095","999,349","429,746"
33,New Hampshire,2020,4,"719,443","596,312","123,131"
34,New Jersey,2020,4,"4,483,327","3,751,422","731,905"
35,New Mexico,2020,4,"916,510","807,804","108,706"
36,New York,2020,4,"9,084,012","7,691,738","1,392,274"
37,North Carolina,2020,4,"4,687,926","4,082,234","605,692"
38,North Dakota,2020,4,"406,657","369,752","36,905"
39,Ohio,2020,4,"5,672,068","4,672,850","999,218"
40,Oklahoma,2020,4,"1,776,346","1,515,047","261,299"
41,Oregon,2020,4,"2,110,693","1,796,681","314,012"
42,Pennsylvania,2020,4,"6,447,477","5,410,390","1,037,087"
44,Rhode Island,2020,4,"529,069","433,290","95,779"
45,South Carolina,2020,4,"2,376,830","2,073,470","303,360"
46,South Dakota,2020,4,"470,300","419,024","51,276"
47,Tennessee,2020,4,"3,222,468","2,722,847","499,621"
48,Texas,2020,4,"12,960,683","11,216,661","1,744,022"
49,Utah,2020,4,"1,600,601","1,434,307","166,294"
50,Vermont,2020,4,"350,944","293,039","57,905"
51,Virginia,2020,4,"4,314,050","3,831,939","482,111"
53,Washington,2020,4,"3,963,317","3,318,207","645,110"
54,West Virginia,2020,4,"776,722","652,883","123,839"
55,Wisconsin,2020,4,"3,048,647","2,633,090","415,557"
56,Wyoming,2020,4,"296,644","268,301","28,343"
1,Alabama,2020,5,"2,239,608","2,023,565","216,043"
2,Alaska,2020,5,"333,394","291,016","42,378"
4,Arizona,2020,5,"3,552,457","3,233,472","318,985"
5,Arkansas,2020,5,"1,345,509","1,216,249","129,260"
6,California,2020,5,"18,506,781","15,463,725","3,043,056"
8,Colorado,2020,5,"3,069,113","2,755,457","313,656"
9,Connecticut,2020,5,"1,777,004","1,606,697","170,307"
10,Delaware,2020,5,"472,672","397,743","74,929"
11,District of Columbia,2020,5,"387,790","353,764","34,026"
12,Florida,2020,5,"9,627,360","8,308,051","1,319,309"
13,Georgia,2020,5,"4,892,536","4,432,132","460,404"
15,Hawaii,2020,5,"626,986","479,621","147,365"
16,Idaho,2020,5,"882,241","803,013","79,228"
17,Illinois,2020,5,"6,305,015","5,337,980","967,035"
18,Indiana,2020,5,"3,340,305","2,930,891","409,414"
19,Iowa,2020,5,"1,694,125","1,521,154","172,971"
20,Kansas,2020,5,"1,505,828","1,354,535","151,293"
21,Kentucky,2020,5,"2,029,333","1,809,019","220,314"
22,Louisiana,2020,5,"2,031,725","1,742,230","289,495"
23,Maine,2020,5,"665,863","603,171","62,692"
24,Maryland,2020,5,"3,115,059","2,804,911","310,148"
25,Massachusetts,2020,5,"3,540,873","2,954,413","586,460"
26,Michigan,2020,5,"4,762,541","3,749,795","1,012,746"
27,Minnesota,2020,5,"3,069,944","2,766,978","302,966"
28,Mississippi,2020,5,"1,208,867","1,082,280","126,587"
29,Missouri,2020,5,"3,013,333","2,709,686","303,647"
30,Montana,2020,5,"523,851","476,592","47,259"
31,Nebraska,2020,5,"1,031,135","976,313","54,822"
32,Nevada,2020,5,"1,382,809","1,033,264","349,545"
33,New Hampshire,2020,5,"734,136","621,117","113,019"
34,New Jersey,2020,5,"4,531,245","3,835,528","695,717"
35,New Mexico,2020,5,"905,243","822,492","82,751"
36,New York,2020,5,"9,089,160","7,770,529","1,318,631"
37,North Carolina,2020,5,"4,816,235","4,200,723","615,512"
38,North Dakota,2020,5,"402,457","365,917","36,540"
39,Ohio,2020,5,"5,755,881","4,958,653","797,228"
40,Oklahoma,2020,5,"1,823,007","1,592,762","230,245"
41,Oregon,2020,5,"2,124,082","1,820,588","303,494"
42,Pennsylvania,2020,5,"6,502,535","5,628,460","874,075"
44,Rhode Island,2020,5,"522,456","436,675","85,781"
45,South Carolina,2020,5,"2,416,098","2,116,430","299,668"
46,South Dakota,2020,5,"464,195","420,530","43,665"
47,Tennessee,2020,5,"3,292,225","2,928,570","363,655"
48,Texas,2020,5,"13,498,250","11,745,046","1,753,204"
49,Utah,2020,5,"1,609,768","1,471,957","137,811"
50,Vermont,2020,5,"343,838","299,688","44,150"
51,Virginia,2020,5,"4,306,310","3,916,764","389,546"
53,Washington,2020,5,"3,945,467","3,351,584","593,883"
54,West Virginia,2020,5,"780,029","679,272","100,757"
55,Wisconsin,2020,5,"3,103,238","2,726,588","376,650"
56,Wyoming,2020,5,"294,481","268,691","25,790"
1,Alabama,2020,6,"2,192,427","2,025,759","166,668"
2,Alaska,2020,6,"343,599","300,890","42,709"
4,Arizona,2020,6,"3,509,620","3,158,464","351,156"
5,Arkansas,2020,6,"1,314,162","1,207,757","106,405"
6,California,2020,6,"18,971,162","16,140,226","2,830,936"
8,Colorado,2020,6,"3,177,090","2,840,256","336,834"
9,Connecticut,2020,6,"1,879,811","1,690,747","189,064"
10,Delaware,2020,6,"486,725","425,185","61,540"
11,District of Columbia,2020,6,"393,763","359,702","34,061"
12,Florida,2020,6,"9,751,928","8,748,605","1,003,323"
13,Georgia,2020,6,"4,929,291","4,555,849","373,442"
15,Hawaii,2020,6,"630,798","546,317","84,481"
16,Idaho,2020,6,"895,047","843,408","51,639"
17,Illinois,2020,6,"6,493,413","5,549,811","943,602"
18,Indiana,2020,6,"3,393,875","3,017,294","376,581"
19,Iowa,2020,6,"1,644,151","1,506,501","137,650"
20,Kansas,2020,6,"1,482,608","1,371,795","110,813"
21,Kentucky,2020,6,"1,920,657","1,836,096","84,561"
22,Louisiana,2020,6,"1,995,557","1,805,027","190,530"
23,Maine,2020,6,"669,925","624,932","44,993"
24,Maryland,2020,6,"3,215,066","2,949,800","265,266"
25,Massachusetts,2020,6,"3,684,255","3,030,349","653,906"
26,Michigan,2020,6,"4,943,134","4,204,658","738,476"
27,Minnesota,2020,6,"3,114,109","2,846,131","267,978"
28,Mississippi,2020,6,"1,197,032","1,092,076","104,956"
29,Missouri,2020,6,"3,027,726","2,791,523","236,203"
30,Montana,2020,6,"535,115","496,827","38,288"
31,Nebraska,2020,6,"1,044,038","986,307","57,731"
32,Nevada,2020,6,"1,501,064","1,273,638","227,426"
33,New Hampshire,2020,6,"724,019","657,372","66,647"
34,New Jersey,2020,6,"4,548,773","3,782,601","766,172"
35,New Mexico,2020,6,"921,812","844,380","77,432"
36,New York,2020,6,"9,379,581","7,911,749","1,467,832"
37,North Carolina,2020,6,"4,787,234","4,430,134","357,100"
38,North Dakota,2020,6,"403,755","373,922","29,833"
39,Ohio,2020,6,"5,801,502","5,165,821","635,681"
40,Oklahoma,2020,6,"1,767,340","1,653,543","113,797"
41,Oregon,2020,6,"2,159,459","1,909,526","249,933"
42,Pennsylvania,2020,6,"6,365,347","5,523,125","842,222"
44,Rhode Island,2020,6,"551,766","482,402","69,364"
45,South Carolina,2020,6,"2,438,395","2,226,783","211,612"
46,South Dakota,2020,6,"468,994","435,141","33,853"
47,Tennessee,2020,6,"3,165,539","2,860,166","305,373"
48,Texas,2020,6,"13,794,279","12,639,427","1,154,852"
49,Utah,2020,6,"1,619,435","1,533,121","86,314"
50,Vermont,2020,6,"341,591","309,139","32,452"
51,Virginia,2020,6,"4,314,260","3,964,636","349,624"
53,Washington,2020,6,"3,893,247","3,503,448","389,799"
54,West Virginia,2020,6,"765,374","685,332","80,042"
55,Wisconsin,2020,6,"3,062,803","2,798,171","264,632"
56,Wyoming,2020,6,"295,786","273,334","22,452"
1,Alabama,2020,7,"2,230,709","2,054,153","176,556"
2,Alaska,2020,7,"340,956","301,284","39,672"
4,Arizona,2020,7,"3,565,784","3,185,553","380,231"
5,Arkansas,2020,7,"1,305,613","1,212,637","92,976"
6,California,2020,7,"18,825,904","16,282,649","2,543,255"
8,Colorado,2020,7,"3,084,472","2,854,900","229,572"
9,Connecticut,2020,7,"1,900,497","1,706,203","194,294"
10,Delaware,2020,7,"505,590","452,611","52,979"
11,District of Columbia,2020,7,"393,988","360,407","33,581"
12,Florida,2020,7,"9,994,978","8,858,108","1,136,870"
13,Georgia,2020,7,"4,993,364","4,613,160","380,204"
15,Hawaii,2020,7,"638,124","552,045","86,079"
16,Idaho,2020,7,"901,494","855,906","45,588"
17,Illinois,2020,7,"6,248,853","5,533,043","715,810"
18,Indiana,2020,7,"3,318,673","3,057,572","261,101"
19,Iowa,2020,7,"1,626,512","1,516,177","110,335"
20,Kansas,2020,7,"1,491,299","1,384,180","107,119"
21,Kentucky,2020,7,"1,837,401","1,755,265","82,136"
22,Louisiana,2020,7,"2,011,263","1,822,773","188,490"
23,Maine,2020,7,"697,299","628,564","68,735"
24,Maryland,2020,7,"3,240,889","2,988,683","252,206"
25,Massachusetts,2020,7,"3,673,375","3,079,120","594,255"
26,Michigan,2020,7,"4,816,641","4,395,253","421,388"
27,Minnesota,2020,7,"3,093,304","2,856,757","236,547"
28,Mississippi,2020,7,"1,214,308","1,100,319","113,989"
29,Missouri,2020,7,"3,073,320","2,861,896","211,424"
30,Montana,2020,7,"534,260","499,687","34,573"
31,Nebraska,2020,7,"1,046,974","995,757","51,217"
32,Nevada,2020,7,"1,488,599","1,277,858","210,741"
33,New Hampshire,2020,7,"734,397","675,483","58,914"
34,New Jersey,2020,7,"4,589,169","3,937,803","651,366"
35,New Mexico,2020,7,"910,699","795,329","115,370"
36,New York,2020,7,"9,580,264","8,054,373","1,525,891"
37,North Carolina,2020,7,"4,897,607","4,482,155","415,452"
38,North Dakota,2020,7,"402,156","375,547","26,609"
39,Ohio,2020,7,"5,663,958","5,153,696","510,262"
40,Oklahoma,2020,7,"1,804,753","1,676,888","127,865"
41,Oregon,2020,7,"2,061,771","1,846,582","215,189"
42,Pennsylvania,2020,7,"6,361,009","5,567,319","793,690"
44,Rhode Island,2020,7,"557,007","493,874","63,133"
45,South Carolina,2020,7,"2,458,905","2,246,003","212,902"
46,South Dakota,2020,7,"466,239","436,284","29,955"
47,Tennessee,2020,7,"3,148,062","2,843,697","304,365"
48,Texas,2020,7,"13,834,694","12,721,089","1,113,605"
49,Utah,2020,7,"1,626,910","1,553,647","73,263"
50,Vermont,2020,7,"339,162","310,976","28,186"
51,Virginia,2020,7,"4,323,137","3,981,495","341,642"
53,Washington,2020,7,"3,961,077","3,557,369","403,708"
54,West Virginia,2020,7,"761,335","684,864","76,471"
55,Wisconsin,2020,7,"3,026,513","2,810,714","215,799"
56,Wyoming,2020,7,"294,527","273,685","20,842"
1,Alabama,2020,8,"2,264,223","2,138,368","125,855"
2,Alaska,2020,8,"329,089","304,872","24,217"
4,Arizona,2020,8,"3,414,564","3,212,077","202,487"
5,Arkansas,2020,8,"1,343,186","1,243,669","99,517"
6,California,2020,8,"18,657,538","16,570,850","2,086,688"
8,Colorado,2020,8,"3,087,775","2,882,001","205,774"
9,Connecticut,2020,8,"1,866,403","1,715,588","150,815"
10,Delaware,2020,8,"500,871","456,153","44,718"
11,District of Columbia,2020,8,"397,554","363,417","34,137"
12,Florida,2020,8,"10,144,626","9,401,938","742,688"
13,Georgia,2020,8,"4,926,114","4,643,976","282,138"
15,Hawaii,2020,8,"639,549","556,727","82,822"
16,Idaho,2020,8,"896,515","859,018","37,497"
17,Illinois,2020,8,"6,316,526","5,621,499","695,027"
18,Indiana,2020,8,"3,356,226","3,141,656","214,570"
19,Iowa,2020,8,"1,624,524","1,522,789","101,735"
20,Kansas,2020,8,"1,499,273","1,395,736","103,537"
21,Kentucky,2020,8,"2,008,842","1,858,852","149,990"
22,Louisiana,2020,8,"2,106,619","1,944,803","161,816"
23,Maine,2020,8,"677,695","630,465","47,230"
24,Maryland,2020,8,"3,243,971","3,015,673","228,298"
25,Massachusetts,2020,8,"3,548,646","3,145,205","403,441"
26,Michigan,2020,8,"4,914,058","4,488,835","425,223"
27,Minnesota,2020,8,"3,111,751","2,881,120","230,631"
28,Mississippi,2020,8,"1,240,619","1,143,529","97,090"
29,Missouri,2020,8,"3,080,741","2,866,345","214,396"
30,Montana,2020,8,"533,234","502,250","30,984"
31,Nebraska,2020,8,"1,038,528","997,090","41,438"
32,Nevada,2020,8,"1,495,350","1,295,922","199,428"
33,New Hampshire,2020,8,"738,253","689,330","48,923"
34,New Jersey,2020,8,"4,578,368","4,068,399","509,969"
35,New Mexico,2020,8,"896,708","794,751","101,957"
36,New York,2020,8,"9,496,930","8,310,258","1,186,672"
37,North Carolina,2020,8,"4,832,024","4,519,350","312,674"
38,North Dakota,2020,8,"397,335","377,282","20,053"
39,Ohio,2020,8,"5,763,731","5,253,562","510,169"
40,Oklahoma,2020,8,"1,833,445","1,728,723","104,722"
41,Oregon,2020,8,"2,072,012","1,895,367","176,645"
42,Pennsylvania,2020,8,"6,312,511","5,653,445","659,066"
44,Rhode Island,2020,8,"540,376","470,852","69,524"
45,South Carolina,2020,8,"2,421,059","2,266,250","154,809"
46,South Dakota,2020,8,"460,534","438,303","22,231"
47,Tennessee,2020,8,"3,401,133","3,109,584","291,549"
48,Texas,2020,8,"14,386,708","13,405,271","981,437"
49,Utah,2020,8,"1,625,568","1,559,224","66,344"
50,Vermont,2020,8,"324,286","308,847","15,439"
51,Virginia,2020,8,"4,351,449","4,085,038","266,411"
53,Washington,2020,8,"3,957,192","3,623,543","333,649"
54,West Virginia,2020,8,"773,693","704,457","69,236"
55,Wisconsin,2020,8,"3,054,862","2,862,582","192,280"
56,Wyoming,2020,8,"292,304","273,109","19,195"
1,Alabama,2020,9,"2,255,268","2,106,356","148,912"
2,Alaska,2020,9,"333,004","309,168","23,836"
4,Arizona,2020,9,"3,566,291","3,328,517","237,774"
5,Arkansas,2020,9,"1,335,469","1,238,278","97,191"
6,California,2020,9,"18,676,946","16,618,160","2,058,786"
8,Colorado,2020,9,"3,147,378","2,945,381","201,997"
9,Connecticut,2020,9,"1,894,773","1,747,656","147,117"
